code,EPF,ELT,ERC,EFF
J7803020,-0.6095016996527207,25.0,0.6533975752749543,0.2878777721905496
J7803020,-0.2011603077892517,-3.0,-0.1089759531435439,-0.2508330824261071
J7803020,-0.3368264929145471,-105.0,-0.1794716401508864,-0.3815882108408801
J7803020,-0.2903950175370112,15.0,0.2428486645164667,0.0040428230271205
J7803020,-0.6069307155510217,19.0,-0.0532947649654715,-0.4905437659070906
J7803020,-0.5986698316643317,9.0,-0.274511635246885,-0.5705569139043156
J7803020,-0.1836857428848548,-13.0,-0.1764735256809342,-0.2803963550752311
J7803020,-0.4977180665385955,49.0,-0.1972770824866955,-0.5221414194555197
J7803020,-0.2270366227526873,-1.0,-0.1472282781665618,-0.3748669349294908
J7803020,-0.3917563907683842,0.0,-0.2790941650207862,-0.3852302806541974
J7803020,-0.2906182458419967,-8.0,0.2141056837574289,-0.2008990731560588
J7803020,-0.3156110789527347,0.0,0.1457379089802795,-0.4132638946935378
J7803020,-0.3563183501343255,0.0,0.7686338073875068,-0.4196322285317766
J7803020,-0.7665991147376039,-55.0,-0.4069086136585768,-0.6544134924489465
J7803020,-0.3115357343520051,-14.0,-0.2938701344255895,-0.3175661225888846
J7803020,-0.2116093615419344,-4.0,-0.2042039006857616,-0.2821179657668976
J7803020,-0.1847395015066689,-4.0,-0.1405598974682721,-0.3167556341901437
J7803020,-0.6206173060591169,0.0,-0.5270413937515526,-0.6681622713808419
A9832010,-0.0300393316608137,-46.0,-0.0947574373564851,-0.0604629653216036
A9832010,0.0992609466335234,-4.0,0.0526270444926217,-0.0601370744844204
A9832010,-0.6490609154490046,-2.0,-0.5131896905318675,-0.7090884111200817
A9832010,-0.4511837295189881,13.0,-0.3334647470565564,-0.3691491347322844
A9832010,-0.4096302920824861,-6.0,-0.1907809371125394,-0.4841020931561619
A9832010,-0.4936034730696045,23.0,-0.390513895393216,-0.4936254813064137
I3712010,-0.0954759265309327,0.0,-0.0743186401009433,0.0525706257594167
I3712010,-0.1148082171110331,1.0,-0.0619273093116571,-0.1889315944341858
I3712010,-0.0722943424020623,20.0,-0.0748779202820231,0.0123112382583727
I3712010,-0.1683669163093486,1.0,0.0292633131322974,0.0755996528799807
I3712010,-0.0870008085761654,0.0,0.3179463971982117,0.2559842065886948
I3712010,0.2348349911035725,-3.0,0.1272296042616252,0.3144814896622552
I3712010,0.2009311444067478,-1.0,-0.0167528380181041,0.1824276279465315
I3712010,-0.1847677307556423,1.0,-0.1102918654501778,-0.0784360043656068
I3712010,-0.2621404058218967,0.0,-0.0305179681538516,-0.1647415150779719
I3712010,-0.6804920797350873,14.0,-0.5661249752532826,-0.7121663610028461
K2724210,-0.9801507507101505,35.0,-0.989713580900311,-0.9870172361629828
K2724210,-0.8849505681696485,1.0,-0.906756232422063,-0.914113982232828
K2724210,-0.7854401466649557,3.0,-0.8629467194977372,-0.8539975138539933
K2724210,-0.8828386964448198,68.0,-0.8044511374215984,-0.6458144622408635
K2724210,-0.575370046388379,1.0,-0.5356397226088097,-0.3892096013873175
K2724210,-0.4017434833397633,0.0,-0.2629727097744736,-0.5288420256601019
K2724210,-0.0736175377379959,-3.0,0.0537872793067919,-0.1746047850667473
K2724210,0.9751847093433637,-2.0,0.133084223253401,0.0267169521617982
K2724210,-0.2005410811174793,0.0,0.10511595156293,-0.0287304989496109
K2724210,-0.4603082510128412,-13.0,0.1611983374177614,-0.1727192959257444
K2724210,-0.7267224167031647,0.0,-0.3642859974149828,-0.6601800373690625
K2724210,-0.5044449722459339,-13.0,-0.3165072799689397,-0.5389288065557618
K2724210,-0.5186844717304533,0.0,0.1095199240441091,-0.3683088021580774
K2724210,-0.4878280000846355,2.0,-0.0599091911345536,-0.2978994382830618
K2724210,-0.4274150602929776,0.0,-0.2839049377181016,-0.3704966239288866
K2724210,0.3194462780389944,94.0,-0.1786634774050796,-0.3486671988400657
K2724210,0.2743801163370933,103.0,-0.1103162908842423,-0.0490384317161488
K2724210,0.5336258006546142,-1.0,0.2725789102672318,-0.0845214336712837
K2724210,-0.5692931004675026,1.0,0.5241246788483804,-0.1463919278366783
K2724210,-0.716602976912321,-97.0,-0.3630133531641936,-0.7144480284939378
K2724210,-0.4503249639168564,0.0,0.1590788843855317,-0.167011786227054
K2724210,-0.2527286621272454,0.0,-0.0737793004002816,-0.3343727139859123
K2724210,-0.3786110259300116,1.0,-0.0390330803430573,-0.2962388290948796
K2724210,0.8051737618203794,2.0,0.000354046790538,-0.0559559263700591
K2724210,-0.1316325080645218,-19.0,-0.0227503638652888,-0.0368665369267706
K2724210,-0.247806980255491,1.0,-0.0985738657775058,-0.3508650180028404
K2724210,0.051234788004765,-1.0,0.0969233202109443,-0.3526386193195751
K2724210,-0.6456999707349388,1.0,-0.3188451639418019,-0.7623250589534186
K2724210,-0.2619775696184555,-1.0,0.0223917964706554,-0.5003927958131548
K2724210,-0.4605694452921549,0.0,0.4229698005730706,-0.522453094148015
K2724210,-0.6397387843703342,1.0,0.3508524015741074,-0.4270259600506848
K2724210,-0.461001885091884,2.0,-0.124160407182623,-0.4448167479302778
K2724210,0.4938485016587359,2.0,0.236681789645073,0.0096806404848637
K2724210,0.2749691236370546,4.0,-0.3297000407681317,-0.4290801651826292
K2724210,0.3536151648910963,1.0,-0.0490158890056418,-0.3620798053479683
K2724210,-0.3505621997143457,1.0,0.0286015401089083,-0.4355099860258516
K2724210,0.2943562540986386,0.0,0.3051574722728001,-0.3130917415918586
K2724210,0.0580530993032757,1.0,0.3931555146585384,0.0386426964858084
K2724210,-0.0116471847018642,1.0,0.0540042319998501,-0.0215882545745701
K2724210,-0.3488217464837982,1.0,0.4713693029676891,-0.1976647977675305
K2724210,-0.2355016175361998,0.0,-0.1310499458195615,-0.5431018397258166
K2724210,0.301035887833267,-2.0,-0.2470030343112382,-0.5238621513612699
K2724210,-0.4247660024872681,-1.0,-0.0896669435782681,-0.635179790508553
K2724210,0.5753199672225136,152.0,-0.3484538823716839,-0.6406415226568957
K2724210,0.153612745441106,3.0,-0.0269192199194482,-0.3887140079168534
K2724210,-0.3024637645523278,0.0,0.3274570023377998,0.1504466442050196
K2724210,-0.1415298213056953,1.0,-0.048832721707046,-0.3266055439933154
K2724210,-0.4638327380343449,1.0,-0.0248086644326215,-0.4687770714181434
K2724210,0.1141959685320448,1.0,0.5485635169992973,0.2374367875689913
K2724210,-0.1644044336709732,1.0,0.2995425213028972,-0.0721518519687005
K2724210,1.125680874887868,-123.0,0.9361862534891034,0.0434285293431764
K2724210,-0.0187462949213735,0.0,0.6722960312327932,-0.1029833130893982
K2724210,0.157557444051525,-2.0,-0.5137940674574968,-0.7447245479777467
K2724210,-0.4992117350944831,1.0,-0.4159556402234483,-0.6584405850096992
K2724210,-0.5527560239150677,0.0,0.0936033264818607,0.1965593596981181
K2724210,-0.4167815206102294,82.0,-0.1066044241073019,-0.2917696487171219
K2724210,-0.0249109630038725,0.0,-0.1297271772219997,-0.2395822482913994
K2724210,-0.681102513297785,0.0,-0.5004884073013592,-0.7245581690051321
K2724210,-0.514876115065741,0.0,-0.2986772607374305,-0.569067799749787
O3314010,-0.5804710861811733,24.0,-0.2332746247588917,-0.0357830164671394
O3314010,-0.1224853613455161,-2.0,-0.1798898778098571,-0.019655430849972
O3314010,0.5552203078204463,1.0,0.0927369676209322,0.3209423236398248
O3314010,-0.1282838539132269,9.0,-0.2211753430435328,-0.2254533606550763
O3314010,-0.3662777471424094,-3.0,-0.1443106788415665,-0.2170459408367867
O3314010,-0.3959528612966684,0.0,-0.0524771526283969,-0.0553382007517709
O3314010,-0.3791527255645546,0.0,-0.1453725461571173,-0.1888348519520744
O3314010,-0.5818002963888234,-2.0,-0.3938863212010526,-0.4498288140114805
O3314010,-0.394534705028834,-1.0,0.4972052263051565,-0.0132385215012508
O3314010,-0.5963156852241587,-1.0,0.1239474609249089,-0.1397891195714232
O3314010,-0.125557141426282,7.0,6.781994482896181e-06,-0.0264137657549515
O3314010,-0.2563489683114799,0.0,-0.1577680605847983,-0.2222192559718628
O3314010,-0.1790099688024329,-1.0,-0.0058597373326854,-0.0608921297679062
O3314010,-0.0636064061578715,-1.0,0.181642300183187,0.2755641517587237
M1354020,-0.2862197631702696,-3.0,0.192563200088361,-0.0563824987031109
M1354020,-0.1217637343242443,-2.0,0.024309353409925,-0.0839332579493217
M1354020,-0.1851504025280436,-3.0,-0.0964522546111601,-0.1345786354159351
M1354020,-0.663164314490396,-6.0,-0.4236211920054115,-0.6032282950378349
M1354020,-0.3135957297194919,0.0,-0.2620848633791238,-0.3292141946401689
M1354020,-0.5829263486392084,0.0,-0.306850661606066,-0.4348808199140159
M1354020,-0.4439387487566003,0.0,-0.1793332375634965,-0.230204013799531
M1354020,-0.2196329628385643,-2.0,-0.314142129920026,-0.2905969200919602
M1354020,0.22236125866485,0.0,0.282973804844385,0.2587725410511614
M1354020,-0.4141015048185967,-1.0,-0.1213954482365284,-0.2205881942005475
M1354020,-0.7237653202180411,1.0,-0.5945960216571735,-0.801342362619393
M1354020,-0.50518850786372,0.0,-0.3044091208337866,-0.3871628678969592
M1354020,-0.2804014284062929,-1.0,-0.1891288192097274,-0.2854766120974142
M1354020,-0.1446973560717042,-1.0,-0.0604097389897951,-0.0182494704290823
H5142610,0.0778251456416623,74.0,0.0883300510571278,0.2633703350983407
H5142610,-0.0283018757435941,-2.0,0.0334529515879991,0.1149171198969387
H5142610,-0.2913445827165142,6.0,-0.2573686560170196,-0.2532086574835325
H5142610,-0.0698220938999356,-2.0,0.1502126451079688,0.1946088477066141
H5142610,0.2282206201282661,0.0,0.0120978453786644,0.4187281958448989
H5142610,-0.0414943415111292,17.0,-0.0196836721875677,0.9712369973381942
H5142610,-0.1411278181929586,12.0,-0.1865183801631391,-0.1434043069630135
H5142610,-0.5317565292515629,-7.0,-0.3380323372742329,-0.5043875922711509
H5142610,-0.1652040086941232,2.0,-0.1854267411210477,-0.2009112778188927
H5142610,-0.4023882676006706,2.0,-0.1349907181203622,-0.3699360507841206
H5142610,-0.0669058137374792,0.0,0.0509037789975215,0.0406254198635589
H5142610,-0.0074941699207251,-1.0,0.1631010052697241,0.0973031069648393
H5142610,-0.1587290331990403,2.0,0.0442964898891569,-0.083510507885176
H5142610,0.0391467141033181,0.0,0.0913794547062776,0.3238310399175967
N0113010,-0.3561614972677782,2.0,0.1412843124635761,-0.0304228759054608
N0113010,-0.2534254860644462,36.0,-0.0091426762187399,-0.1099044390453455
N0113010,-0.263691927935626,1.0,0.2013895113673312,0.0395301503339733
N0113010,-0.0006213582530946,2.0,0.1251703289628978,0.0125183775428023
N0113010,-0.5899776390371633,0.0,-0.1392955621313125,-0.3162606549492279
N0113010,-0.105302924421708,0.0,0.1300609022891243,0.0315242852630885
N0113010,-0.2801365410209967,-1.0,0.1184130472117885,-0.0542168418844486
N0113010,0.0036344788529258,-5.0,-0.266210381418549,-0.2286883703517034
N0113010,-0.1381291857882255,-2.0,0.3050379606124154,0.0973287373475675
N0113010,-0.2281815712176919,0.0,-0.1976924842438291,-0.2884650125591006
N0113010,-0.4036060443291341,1.0,-0.1796968644320292,-0.3154546357568287
N0113010,-0.2451683394581755,0.0,-0.1584780597863115,-0.2757149230936715
N0113010,-0.2011536760213083,-1.0,-0.0141132119447157,-0.1717434988846953
N0113010,-0.4132057366597456,1.0,-0.1475535512736988,-0.2925635502884948
N0113010,-0.3200759810766488,1.0,0.0585483514338913,-0.1564526828691707
N0113010,-0.5925717241164989,0.0,-0.0549100362683656,-0.3021561056196313
N0113010,-0.4723781998376202,1.0,-0.0243634753647012,-0.2557556213986114
N0113010,-0.584543930961458,2.0,-0.45436396202046,-0.5374967751381591
N0113010,-0.3399848542983501,0.0,-0.1108720454790688,-0.2077837512797319
N0113010,-0.2692608625496969,-1.0,-0.165031277930592,-0.2570061814006319
N0113010,-0.6210636638939909,1.0,-0.2842696614698211,-0.4303004760682994
Q0115710,-0.7301009549337202,0.0,-0.4176028124844601,-0.5387735037237484
Q0115710,-0.7406498338664744,-60.0,-0.396849847548023,-0.2697293340721822
Q0115710,-0.2963813684810401,-8.0,-0.249018858698286,-0.2946093313869896
Q0115710,-0.1338008337899897,1.0,-0.1903950186947088,-0.1045474405315208
Q0115710,-0.5068790036545805,20.0,-0.2470460925908653,-0.1072982261559034
Q0115710,-0.3178044602884003,1.0,0.0550317047744202,0.0218093930762237
Q0115710,-0.2019232523081343,5.0,-0.0947710275148392,0.2166315112455106
Q0115710,-0.1275647892368273,6.0,0.2128752521419952,0.2771468635168812
Q0115710,-0.2110849623010187,5.0,0.1559192398136082,0.300637737950695
Q0115710,-0.113063907623291,1.0,-0.0073950893797621,0.1843805937423963
Q0115710,0.0195798110869793,7.0,0.1391297018786765,0.1990468005069845
Q0115710,-0.4946769995313543,3.0,-0.0888839985959394,-0.308258151758912
Q0115710,-0.4408510097206063,5.0,0.1604270517729016,-0.0689532412704819
Q0115710,-0.0724108231231775,-1.0,0.0286354808483533,0.0432793072132138
Q0115710,-0.5793147312874267,4.0,-0.2478403038482045,-0.3551219989571476
Q0115710,-0.5171188122581709,1.0,-0.2618523385306773,-0.4080575366365857
Q0115710,-0.3221322525559608,1.0,-0.1845987810506902,-0.2619922693696915
Q0115710,0.4590242818630392,69.0,0.1800308158711865,0.499607847547191
Q0115710,-0.4963764107745626,-4.0,-0.3470447582021396,-0.5131666577010381
L0914020,-0.0391752488892515,-1.0,0.128803552538264,0.1148364648145416
L0914020,-0.1007381988654305,0.0,-0.0055427393958895,0.0013148174117794
L0914020,-0.1403899346282554,1.0,-0.0205686041154492,-0.1117546455659256
L0914020,-0.2052704361423581,-2.0,0.0847888919020314,-0.0725461205333104
L0914020,-0.2815085510017352,0.0,-0.1870535864270116,-0.2707978216507145
L0914020,-0.0404158774400699,-46.0,-0.0715047245055998,-0.0295868857968336
L0914020,-0.1493650227988456,-1.0,-0.1578281942743878,-0.1381400330251374
L0914020,-0.1109028041001023,0.0,-0.0920658970271778,-0.0551252586626391
L0914020,-0.3370555415166686,0.0,-0.0671856512274104,-0.2186663577435832
L0914020,-0.5567900773243952,-3.0,-0.3656752640985742,-0.5554101019347291
L0914020,-0.0050942643008714,3.0,0.3513638706526241,0.0243499326679792
L0914020,-0.1100403467814127,-15.0,-0.1310325900756499,-0.1189453303015302
L0914020,-0.09071004285228,-17.0,0.038751696575322,0.1181618306128438
L0914020,0.4004219998134655,5.0,0.031603439665335,0.1616207253247892
L0914020,-0.0805915461592133,2.0,-0.1114195373152209,-0.0512046340151727
L0914020,-0.1114569121587748,4.0,-0.1311540736310218,-0.0336704858161782
O8255010,-0.3323399684003671,-2.0,-0.2514929405136237,-0.3168762940617055
O8255010,-0.4524440859189598,3.0,-0.1088698392450597,-0.2452714440243076
O8255010,-0.3160246481157444,2.0,-0.2039014477610143,-0.2101487016905543
O8255010,-0.0364659210100025,1.0,-0.1855904565837369,-0.1510237079768448
O8255010,-0.0655091916553339,-2.0,-0.1827271549260576,-0.0618926439647352
O8255010,-0.2697369473335228,4.0,-0.1145410772397499,-0.1539640930086395
O8255010,-0.2090106695452573,-2.0,-0.1796256710915743,-0.248738919571455
O8255010,-0.2977934677599008,-2.0,-0.0967190875895301,-0.1991161047547242
O8255010,-0.3693799183753292,8.0,-0.2359208334069719,-0.3927452716614815
O8255010,0.3336493986155637,5.0,0.1836687981711864,0.5593814820022294
O8255010,0.0409402069757707,3.0,-0.0579289190178501,0.14960754024482
O8255010,-0.3572972461550763,1.0,-0.261612439128643,-0.3455549322036304
O9134010,-0.2320328469476528,0.0,-0.2909854439021649,-0.1976036151275703
O9134010,0.0506544676021329,2.0,-0.0480677774623315,0.0408384222372282
O9134010,-0.2826262283704674,107.0,0.0138255867890877,0.2156685061687531
O9134010,-0.0936938637725386,28.0,-0.0755392162640405,-0.2052584606388809
O9134010,-0.3921267162992349,0.0,-0.0718251071039907,-0.4052767889293777
O9134010,-0.0656990152774453,2.0,-0.2173079028329475,-0.3498156307799809
O9134010,0.0578994294230779,2.0,-0.0176927969899833,0.02089382935386
O9134010,-0.1632952597583775,1.0,-0.0547819134767462,-0.1724878124603773
O9134010,-0.1276831328863296,0.0,-0.0405397358776838,-0.0428552409877986
O9134010,-0.110014431324847,2.0,0.0121181423501535,-0.1036111377754254
